created_at,tweet_txt,sentiment_analysis
2019-04-20 15:50:34,b'Will PM #NarendraModi contest #LokSabhaElections2019 from #WestBengal apart from #Varanasi?\nhttps://t.co/YZxkk3LmWv',Nuetral
2019-04-20 15:50:12,"b'RT @firstpost: Employees of #JetAirways have written to President #RamNathKovind and Prime Minister #NarendraModi, seeking their interventi\xe2\x80\xa6'",Nuetral
2019-04-20 15:48:05,b'@KOLLEO @anup071254 @VijayDass7 @mousumib297 @AITCofficial @TMC_Supporters @abarTMC @Truth_of_WB @parthagee\xe2\x80\xa6 https://t.co/12UDJqZXzk',Nuetral
2019-04-20 15:47:30,b'RT @jeegya: #Wanted #ideas for #earnings ? please visit https://t.co/2c3KE7KD4P pls follow the blog at https://t.co/2c3KE7KD4P pls follw @j\xe2\x80\xa6',Nuetral
2019-04-20 15:46:07,b'RT @TheFederal_IN: Trends of first two phases of LS polls have dampened the spirits of those seeking proof of air strikes: PM Modi at #Biha\xe2\x80\xa6',Positive
2019-04-20 15:46:02,"b'RT @TheFederal_IN: The oppositions politics of appeasement may snatch away the rights of dalits, tribals and OBCs: PM Modi\n\n#NarendraModi #\xe2\x80\xa6'",Nuetral
2019-04-20 15:45:58,b'RT @TheFederal_IN: Lies being spread in Bihar that quotas for economically backward among general category will end reservations altogether\xe2\x80\xa6',Positive
2019-04-20 15:45:54,b'RT @TheFederal_IN: Those who feel discomfort chanting Bharat Mata Ki Jai and side with those saying Bharat Tere Tukde Honge can do nothing\xe2\x80\xa6',Nuetral
2019-04-20 15:45:26,b'RT @TheFederal_IN: #NarendraModi  is seeking votes in #WestBengal by dividing people on communal lines: CM #MamataBanerjee at Nadia rally.\xe2\x80\xa6',Nuetral
2019-04-20 15:45:12,b'RT @TheFederal_IN: #NarendraModi suffering from haratanka (phobia of losing the elections): #MamataBanerjee at Nadia rally.\n\n#LokSabhaElect\xe2\x80\xa6',Nuetral
2019-04-20 15:44:56,b'RT @TheFederal_IN: #BREAKING : EC orders Eros Now to take down web series on Prime Minister Narendra Modi.\n\n#NarendraModi #BJP #ElectionCom\xe2\x80\xa6',Negative
2019-04-20 15:44:39,"b""RT @TheFederal_IN: #PragyaThakur candidature and its irrational defence by Prime Minister @narendramodi himself exposes the @BJP4India's hy\xe2\x80\xa6""",Nuetral
2019-04-20 15:44:34,b'RT @TheFederal_IN: The #ElectionCommission on Saturday asked Eros Now to stop till further orders online streaming of a web series on Prime\xe2\x80\xa6',Nuetral
2019-04-20 15:41:59,b'RT @KOLLEO: @anup071254 @VijayDass7 @mousumib297 @AITCofficial @TMC_Supporters @abarTMC @Truth_of_WB @parthagee @abishekbagchi @chakrab7236\xe2\x80\xa6',Nuetral
2019-04-20 15:40:15,"b'RT @mahisin98955364: #NarendraModi #piyushgoyal #RRBAllahabad #RRBBHOPAL #RRBAhmedabad #rrbmumbai \nSir, There is one QUESTION from 23 janua\xe2\x80\xa6'",Nuetral
2019-04-20 15:38:46,b'RT @TejasKMistry: Dont Just Concentrate on #Election2019 also think about honest taxpayers who want to file their returns #GST #GSTR3B #aru\xe2\x80\xa6',Positive
2019-04-20 15:37:21,b'@RanaAyyub Come to think of it! \xf0\x9f\xa4\x93\n\nWhat would you be without #NarendraModi??\n\n\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82',Nuetral
2019-04-20 15:37:00,b'RT @_Indiaupdates \n\nFoundation stone-laying ceremony of the first traditional Hindu temple in Abu Dhabi was perform\xe2\x80\xa6 https://t.co/RCTfDUmna6',Positive
2019-04-20 15:32:27,b'RT @DDNewsLive: \xe2\x80\x98ROUND TABLE\xe2\x80\x99: Watch special discussion on PM #NarendraModi \xe2\x80\x99s interview today at 7 pm only on #DDNews https://t.co/B4T9sTa\xe2\x80\xa6',Positive
2019-04-20 15:29:58,b'#BJP rally in Assam.\n#LokSabhaElections2019  #NarendraModi https://t.co/zshe5dTQAK',Nuetral
2019-04-20 15:23:53,"b'RT @firstpost: Employees of #JetAirways have written to President #RamNathKovind and Prime Minister #NarendraModi, seeking their interventi\xe2\x80\xa6'",Nuetral
2019-04-20 15:23:04,"b'#NarendraModi, #RahulGandhi attack each other as #Bihar poll turf heats up further @biharpostpatna https://t.co/DuADP70G7G'",Negative
2019-04-20 15:22:59,b'RT @jeegya: #Wanted #ideas for #earnings ? please visit https://t.co/2c3KE7KD4P pls follow the blog at https://t.co/2c3KE7KD4P pls follw @j\xe2\x80\xa6',Nuetral
2019-04-20 15:22:14,b'#Wanted #ideas for #earnings ? please visit https://t.co/2c3KE7KD4P pls follow the blog at https://t.co/2c3KE7KD4P\xe2\x80\xa6 https://t.co/7yNsE7JVuS',Nuetral
2019-04-20 15:21:20,b'Congress more concerned for vote banks than to patriotism : PM\n#CongressCulture #Congress #PMModi #NarendraModi\xe2\x80\xa6 https://t.co/xUPbAr3lE7',Positive
2019-04-20 15:15:55,"b'RT @airnewsalerts: PM #NarendraModi says if he returns to power, corruption, dynastic politics, loot in the name of the poor and politics o\xe2\x80\xa6'",Negative
2019-04-20 15:15:42,b'RT @YoavKarny: Dangerously #xenophobic #ElectionCampaign of unprecedented nature is being waged in #India by #NarendraModi\xe2\x80\x99s #BJP. #Secular\xe2\x80\xa6',Nuetral
2019-04-20 15:14:30,"b'RT @sanjay_palapu: everyone are busy with their work . even politicians , that no one is interested in madhu case . save girls , save world\xe2\x80\xa6'",Positive
2019-04-20 15:14:06,b'Dangerously #xenophobic #ElectionCampaign of unprecedented nature is being waged in #India by #NarendraModi\xe2\x80\x99s #BJP.\xe2\x80\xa6 https://t.co/kLBdmMKKNc',Nuetral
2019-04-20 15:13:47,"b""RT @FinancialXpress: PM #NarendraModi 'lying to the country day in and day out', says Sam Pitroda\nhttps://t.co/DdCjGeEczp""",Nuetral
2019-04-20 15:13:03,"b""PM #NarendraModi 'lying to the country day in and day out', says Sam Pitroda\nhttps://t.co/DdCjGeEczp""",Nuetral
2019-04-20 15:12:17,"b""ZameerAhmed says #NarendraModi's wife left him because of his face and asks Udasi to wear a burqa so nobody should\xe2\x80\xa6 https://t.co/aW0uRhjHL4""",Nuetral
2019-04-20 15:10:21,"b'everyone are busy with their work . even politicians , that no one is interested in madhu case . save girls , save\xe2\x80\xa6 https://t.co/Fc5dRC3tIt'",Positive
2019-04-20 15:10:19,"b'#AmitShah meets #SunnyDeol at Pune Airport, yesterday evening \n#HemantKarkare\n#BharatMangeModiDobara\xe2\x80\xa6 https://t.co/D0VUM8ZUgV'",Nuetral
2019-04-20 15:08:50,"b'PM #NarendraModi says if he returns to power, corruption, dynastic politics, loot in the name of the poor and polit\xe2\x80\xa6 https://t.co/Hxod7dJkAW'",Negative
2019-04-20 15:08:37,b'Personality cult is anti-democratic\n#Personality #cult #antidemocratic #NarendraModi #Election #PMModi #polluted\xe2\x80\xa6 https://t.co/uvAbj1DTqC',Nuetral
2019-04-20 14:55:10,"b'RT @firstpost: Employees of #JetAirways have written to President #RamNathKovind and Prime Minister #NarendraModi, seeking their interventi\xe2\x80\xa6'",Nuetral
2019-04-20 14:53:00,b'Read #India71 Story | @_India71 | #India | \n\n#RJD leader #TejashwiYadav attacks #NarendraModi ahead of Bihar meetin\xe2\x80\xa6 https://t.co/03JVMS0NAn',Nuetral
2019-04-20 14:52:00,b'Read #India71 Story | @_India71 | #India | \n\n#RJD leader #TejashwiYadav attacks #NarendraModi ahead of Bihar meetin\xe2\x80\xa6 https://t.co/55FR69mtoj',Nuetral
2019-04-20 14:49:00,b'Read #India71 Story | @_India71 | #India | \n\n#NarendraModi asks #MamataBanerjee to stop seeking the proof of air st\xe2\x80\xa6 https://t.co/oL4J0x5Cu8',Nuetral
2019-04-20 14:49:00,b'Read #India71 Story | @_India71 | #India | \n\n#NarendraModi asks #MamataBanerjee to stop seeking the proof of air st\xe2\x80\xa6 https://t.co/LjST3Yt8SQ',Nuetral
2019-04-20 14:44:34,b'Former Prime Minister #ManmohanSingh on April 20 said that #Nyay scheme of the #Congress will usher in an era of\xe2\x80\xa6 https://t.co/FX2Bg0YVKE',Nuetral
2019-04-20 14:44:08,b'RT @the_hindu: Just in | Producers of a web series of Prime Minister #NarendraModi asked by the Election Commission to stop streaming the c\xe2\x80\xa6',Nuetral
2019-04-20 14:41:34,"b""NARENDRA MODI IS LION OF INDIA...others can't beat him or match him...long live India long live Modiji\xe2\x80\xa6 https://t.co/baeiFXiD98""",Positive
2019-04-20 14:40:44,"b""Under UPA govt, Rafale deal was given to HAL, which would've given employment to our youth. But Mr Modi stole the d\xe2\x80\xa6 https://t.co/SaLykGDFEg""",Nuetral
2019-04-20 14:40:01,b'RT @pencilashan: Nightmare\xf0\x9f\x98\xa8\n#LokSabhaElections2019 #indianpolitics #narendramodi https://t.co/mX8E9OT9lm',Nuetral
2019-04-20 14:38:42,"b'RT @firstpost: Employees of #JetAirways have written to President #RamNathKovind and Prime Minister #NarendraModi, seeking their interventi\xe2\x80\xa6'",Nuetral
2019-04-20 14:37:00,"b""#ElectionCommission bans online streaming of '#NarendraModi' web series\n\nRead #ABO Story | @_aBoxOffice |\xe2\x80\xa6 https://t.co/PLoSnrPL64""",Nuetral
2019-04-20 14:37:00,"b""#ElectionCommission bans online streaming of '#NarendraModi' web series\n\nRead #ABO Story | @_aBoxOffice |\xe2\x80\xa6 https://t.co/fJ5MKPVgb0""",Nuetral
2019-04-20 14:36:20,"b'RT @airnewsalerts: PM #NarendraModi says if he returns to power, corruption, dynastic politics, loot in the name of the poor and politics o\xe2\x80\xa6'",Negative
2019-04-20 14:36:14,"b'RT @airnewsalerts: PM #NarendraModi says if he returns to power, corruption, dynastic politics, loot in the name of the poor and politics o\xe2\x80\xa6'",Negative
2019-04-20 14:35:55,b'#bjp #bjpindia #namoagain #narendramodi #modi #amitshah #sushmaswraj #brightindia #bharat #bhartiyjanataparty\xe2\x80\xa6 https://t.co/UJMRJn1ogt',Nuetral
2019-04-20 14:35:05,"b""@Shamu70462052 Lots of Love and Respect to you for being a great friend...Let's me do some prachaar for #Namo\xe2\x80\xa6 https://t.co/Ftqw0NgBgt""",Positive
2019-04-20 14:35:02,b'@BJP4India #amitshah #NarendraModi no jansampark by Thane ls candidate in koparkhairane',Nuetral
2019-04-20 14:34:12,b'#NarendraModi will the justice system ever going to change. https://t.co/NfxkROMniH',Nuetral
2019-04-20 14:33:11,b'@ReallySwara seen u tweeting about sadhvi pragya against BJP..but nowhere appeared around priyanka chaturvedi again\xe2\x80\xa6 https://t.co/f3AQjz9m88',Nuetral
2019-04-20 14:30:41,"b""RT @apnnewsindia: PM #NarendraModi admits PDP alliance was a 'Mahamilawat'. https://t.co/zmD5GueDYg""",Nuetral
2019-04-20 14:30:31,"b'@narendramodi I believe you are awesome, seeing to your last 5 years work, you deserve to be PM once again. India n\xe2\x80\xa6 https://t.co/TDoVUXVFd5'",Positive
2019-04-20 14:30:13,b'RT @m4news2: Support to PM Modi from Houston . Enthusiasm  is very high for the modi government. I am very sure that we are going  to win a\xe2\x80\xa6',Positive
2019-04-20 14:30:10,"b""RT @m4news2: In today's Modi Dobara campaign in Mahalaxmi Layout and Nandini Layout, Bangalore, a vegetable seller joined us in shouting Mo\xe2\x80\xa6""",Nuetral
2019-04-20 14:30:00,"b'RT @apnnewsindia: PM #NarendraModi says NDA govt will take strong steps to stop infiltration across India- Bangladesh border, if voted to p\xe2\x80\xa6'",Positive
2019-04-20 14:29:21,b'RT @apnnewsindia: #ElectionCommission orders #ErosNow to take down web series on Prime Minister #NarendraModi. \n\n#LokSabhaElections2019 #Po\xe2\x80\xa6',Negative
2019-04-20 14:29:08,b'RT @apnnewsindia: Gujarat: Rajkot based Tanvi Gold cast creates a range of jewelry highlighting #NarendraModi &amp; #BJP.\n\n#LokSabhaElections20\xe2\x80\xa6',Nuetral
2019-04-20 14:27:07,"b'RT @airnewsalerts: PM #NarendraModi says if he returns to power, corruption, dynastic politics, loot in the name of the poor and politics o\xe2\x80\xa6'",Negative
2019-04-20 14:26:21,b'#NarendraModi\n#PragyaThakur\n#SadhviVsDigvijaya #Hindu\n#BJP #Congress #IndiaElections2019\nFielding Pragya is a symbo\xe2\x80\xa6 https://t.co/expJ0fI40Y',Nuetral
2019-04-20 14:24:43,b'Justice for 14 innocent Patels. Justice for everyone. #Chowkidar #NarendraModi #alpeshthakor #AmitShah #BJP #ModiOnceMore',Positive
2019-04-20 14:20:21,"b'RT @airnewsalerts: PM #NarendraModi says if he returns to power, corruption, dynastic politics, loot in the name of the poor and politics o\xe2\x80\xa6'",Negative
2019-04-20 14:19:04,"b'@the_hindu So, abusing the great martyr #HemantKarkare of #MumbaiTerrorAttack is what?!! #NarendraModi\xe2\x80\xa6 https://t.co/2SQgPGEFh8'",Positive
2019-04-20 14:18:48,"b'@BhavikaKapoor5 If #NarendraModi is re-elected, we just have to bear #ModiAgain till people finally get fed up. Jus\xe2\x80\xa6 https://t.co/60qTMpXAi3'",Nuetral
2019-04-20 14:18:46,b'#NaMoNews Mahamilawat is rattled at BJP\xe2\x80\x99s victory prospects in Uttar Pradesh: PM Modi in Uttar Pradesh\xe2\x80\xa6 https://t.co/xkXGSVtfHZ',Nuetral
2019-04-20 14:18:42,b'Prime Minister #NarendraModi and #YSRCongressParty (YSRCP) president #YSJaganMohanReddy were among the leaders who\xe2\x80\xa6 https://t.co/ZbdX1O9ULa',Nuetral
2019-04-20 14:15:47,"b'RT @firstpost: Employees of #JetAirways have written to President #RamNathKovind and Prime Minister #NarendraModi, seeking their interventi\xe2\x80\xa6'",Nuetral
2019-04-20 14:15:34,"b'PM #NarendraModi says if he returns to power, corruption, dynastic politics, loot in the name of the poor and polit\xe2\x80\xa6 https://t.co/sX1CFWkK80'",Negative
2019-04-20 14:15:13,"b'you remember what #Narendramodi said but you don\xe2\x80\x99t remember what your party did not do for the last 60 years , If y\xe2\x80\xa6 https://t.co/efvkkTwtHs'",Nuetral
2019-04-20 14:15:07,"b'RT @airnewsalerts: PM #NarendraModi says if he returns to power, corruption, dynastic politics, loot in the name of the poor and politics o\xe2\x80\xa6'",Negative
2019-04-20 14:14:07,b'@JM_Scindia you remember what #Narendramodi said but you don\xe2\x80\x99t remember what your party did not do for the last 60\xe2\x80\xa6 https://t.co/uDdHeXE4xM',Nuetral
2019-04-20 14:12:45,"b'RT @airnewsalerts: PM #NarendraModi says if he returns to power, corruption, dynastic politics, loot in the name of the poor and politics o\xe2\x80\xa6'",Negative
2019-04-20 14:10:49,b'RT @DDNewsLive: \xe2\x80\x98ROUND TABLE\xe2\x80\x99: Watch special discussion on PM #NarendraModi \xe2\x80\x99s interview today at 7 pm only on #DDNews https://t.co/B4T9sTa\xe2\x80\xa6',Positive
2019-04-20 14:09:51,b'RT @m4news2: Support to PM Modi from Houston . Enthusiasm  is very high for the modi government. I am very sure that we are going  to win a\xe2\x80\xa6',Positive
2019-04-20 14:09:33,b'RT @m4news2: Support to PM Modi from Houston . Enthusiasm  is very high for the modi government. I am very sure that we are going  to win a\xe2\x80\xa6',Positive
2019-04-20 14:09:29,"b""RT @m4news2: In today's Modi Dobara campaign in Mahalaxmi Layout and Nandini Layout, Bangalore, a vegetable seller joined us in shouting Mo\xe2\x80\xa6""",Nuetral
2019-04-20 14:07:56,"b""RT @fk7951: #ChowkidarNarendraModi #NarendraModi #BJP Remember this? say 'no' to BJP in next election. #Elections2019 #BJPCandidateList #PM\xe2\x80\xa6""",Nuetral
2019-04-20 14:07:43,b'RT @Iamanirudhsethi: We are Buying #NarendraModi #AmitabhBachchan signed cheque or Document\nWe are Buying #Historical Newspapers\nV are Buyi\xe2\x80\xa6',Nuetral
2019-04-20 14:07:21,"b'RT @airnewsalerts: PM #NarendraModi says if he returns to power, corruption, dynastic politics, loot in the name of the poor and politics o\xe2\x80\xa6'",Negative
2019-04-20 14:06:19,"b'RT @FinancialXpress: #NarendraModi should be installed as PM to give befitting reply to terrorism, Pakistan: #AmitShah\nhttps://t.co/Fe8OehJ\xe2\x80\xa6'",Nuetral
2019-04-20 14:04:17,b'When you are walking on the street and the Prime Minister of India waves at you... \n\n#ModiInBareilly #PrimeMinister\xe2\x80\xa6 https://t.co/XICUr5J0PY',Nuetral
2019-04-20 14:04:02,b'Please say who is DESH DROHI\nPragna thakur or Hemant karkare?\n#ShivSena #IndiaFirst #SadhviVsDigvijaya #Bhopal #RahulGandhi #NarendraModi',Nuetral
2019-04-20 14:03:49,"b'RT @airnewsalerts: PM #NarendraModi says if he returns to power, corruption, dynastic politics, loot in the name of the poor and politics o\xe2\x80\xa6'",Negative
2019-04-20 14:03:30,b'RT @sbw2191: I am banker\nSalary- 23000/-\nRoom Rent-5000/-\nFood-5000/-\nTravelling- 5000/-\nSalary Deductions- 3000/-\nBike Loan EMI- 1500/-\nBi\xe2\x80\xa6',Nuetral
2019-04-20 14:00:32,"b'PM #NarendraModi says if he returns to power, corruption, dynastic politics, loot in the name of the poor and polit\xe2\x80\xa6 https://t.co/H9v9fIsYAz'",Negative
2019-04-20 14:00:29,"b'RT @airnewsalerts: PM #NarendraModi says if he returns to power, corruption, dynastic politics, loot in the name of the poor and politics o\xe2\x80\xa6'",Negative
2019-04-20 14:00:24,"b'RT @RoshanSdrprop: #Elections2019 \n\nHindus of #Bhopal have decided to vote ENBLOC for #SadhviPragya, BJP and #NarendraModi \n\nMost likely th\xe2\x80\xa6'",Positive
2019-04-20 13:58:30,"b'RT @airnewsalerts: PM #NarendraModi says if he returns to power, corruption, dynastic politics, loot in the name of the poor and politics o\xe2\x80\xa6'",Negative
2019-04-20 13:58:29,"b'RT @airnewsalerts: PM #NarendraModi says if he returns to power, corruption, dynastic politics, loot in the name of the poor and politics o\xe2\x80\xa6'",Negative
2019-04-20 13:56:53,"b'RT @airnewsalerts: PM #NarendraModi says if he returns to power, corruption, dynastic politics, loot in the name of the poor and politics o\xe2\x80\xa6'",Negative
2019-04-20 13:56:06,"b""Reasons to vote modi:\n\xe2\x80\xa2Statue of unity (a tourist attraction)\n\xe2\x80\xa2Various schemes launched\n\xe2\x80\xa2India's ranking got raised\xe2\x80\xa6 https://t.co/n4n0c3A7Ud""",Nuetral
2019-04-20 13:55:52,b'RT @NehaShalini2: Neha Shalini dua president Neha foundation taking workshop good touch &amp;bad touch at slumShankar garden under #newindia ca\xe2\x80\xa6',Positive
2019-04-20 13:55:37,b'Employees of Jet AirwaysNSE have written to President #RamNathKovind and Prime Minister #NarendraModi seeking their\xe2\x80\xa6 https://t.co/TwjwEQCWek',Nuetral
2019-04-20 13:54:45,"b'PM #NarendraModi says if he returns to power, corruption, dynastic politics, loot in the name of the poor and polit\xe2\x80\xa6 https://t.co/ojsapEbr6A'",Negative
2019-04-20 13:54:45,"b'#Elections2019 \n\nHindus of #Bhopal have decided to vote ENBLOC for #SadhviPragya, BJP and #NarendraModi \n\nMost like\xe2\x80\xa6 https://t.co/ViMpMK5rwB'",Positive
2019-04-20 13:54:28,"b'RT @AshokKu96269973: Friends after the meeting of the friends of India, the Congress party ruled. We had given Modi a couple of years in th\xe2\x80\xa6'",Nuetral
2019-04-20 13:53:00,b'RT @musinich: It shouldn\xe2\x80\x99t be a tough decision for you in this #2019LokSabhaElections to choose since #NarendraModi has openly favoured #Pr\xe2\x80\xa6',Negative
2019-04-20 13:51:43,"b'In the run-up to #Elections2019, #India has finally seen some honest campaigning from #NarendraModi, #AmitShah, the\xe2\x80\xa6 https://t.co/yG01W9rpR6'",Positive
2019-04-20 13:51:10,"b""RT @Somendra_Singh_: With heavy heart I must convey this to our national leader's if 20000 plus jobs is not your immediate priority what el\xe2\x80\xa6""",Negative
